postUrl,profileUrl,username,likeCount,commentCount,caption,pubDate,description,location,locationId,type,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20,id,timestamp,query,viewCount,taggedFullName21,taggedUsername21,taggedFullName22,taggedUsername22,taggedFullName23,taggedUsername23
https://www.instagram.com/p/BlkiHhjnBm0/,https://www.instagram.com/thehighpanterssg,thehighpanterssg,105,4,,2018-07-23T10:28:37.000Z,"The High Panters are built upon a core value of building communities, so when the opportunity came to be part of The Mettle Challenge, we had to jump in.
⠀⠀⠀⠀
Organised by the good folks from @roundboxcentre for @sgchildrensoc, the event aimed to raise funds and awareness for youth in need, and also allowed us to meet new and old friends from the local fitness community. Using a secret carbo-loading formula involving durians and alcohol, we pushed, threw, jumped and lifted our way to take pole position in the Invitational Team Category!
⠀⠀⠀⠀
Congrats to the organisers, volunteers, participants and beneficiaries - all the true winners at The Mettle Challenge 2018.
#TheHighPanters
#adidasSG
#ChallengefortheirDreams",,,Photo,randalltan,randalltan,Marcus Chew,marccheww,Eugene Lim,geniemule,Din.Tahir,din.tahir,Ervin Lim,erviano__,Radeem Rahman,radeemrahman,RoundBox @ Children's Society,roundboxcentre,Cheeks,cheekadeechinadechinesechicken,Fitness Bravo,fitnessbravo,Singapore Children's Society,sgchildrensoc,Pen▪︎Strength Avenue,pen_muhaimin,Neue Fit SG,neuefit,Mettle Challenge,mettlechallenge,,,,,,,,,,,,,,,1829737399267891636_7227159452,2022-03-23T02:53:12.842Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BljU2nbnsWo/,https://www.instagram.com/erviano__,erviano__,106,7,"Photo by Ervin Lim in Singapore Sports Hub with @marccheww, @geniemule, @roundboxcentre, @cheekadeechinadechinesechicken, @sgchildrensoc, @mettlechallenge, and @thehighpanterssg.",2018-07-22T23:13:28.000Z,"We thought we were screwed for this challenge, but we surprised ourselves and ended up taking home the win! Shout out to @roundboxcentre and @sgchildrensoc for having us for the invitational team @mettlechallenge. It was such an inspiration seeing the beneficiaries rip through the workout in wave 1. Really set the tone for us to give our 110%. #ChallengeForTheirDreams
---
Couldn't have wished for better teammates in @thehighpanterssg for their continued encouragement throughout! #TheHighPanters #AdidasSG",Singapore Sports Hub,236704144,Photo,Marcus Chew,marccheww,Eugene Lim,geniemule,RoundBox @ Children's Society,roundboxcentre,Cheeks,cheekadeechinadechinesechicken,Singapore Children's Society,sgchildrensoc,Mettle Challenge,mettlechallenge,The High Panters,thehighpanterssg,,,,,,,,,,,,,,,,,,,,,,,,,,,1829397587763840424_453618877,2022-03-23T02:53:12.842Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BlcJj86nx9N/,https://www.instagram.com/helenlinpiano,helenlinpiano,12,0,"Photo shared by Helen Lin Piano PTE LTD 🇸🇬 on July 19, 2018 tagging @sgcrawlers, @dancingcrabsg, @thegoodmakerscompany, @swimfast.sg, @sgchildrensoc, @sg_swimming, @clarkequay_sg_seafood, @ilovechildrensg, @kidsstopsg, @childhome.sg, @sgchildaid, @crateandbarrelsg, @swimaholic.sg, @eagleswimsg, @chimichangalittleindia, @sgcraftbeer, @apsc.sg, @xlab_sg, and @sgswimacademy.",2018-07-20T04:20:07.000Z,Morning walk with gratitude #hello #helloworld #gratitude #gratitud #grateful #gratefulheart #thankful #thanks #thanksgivingday #thanksmum #thankgod #thankgod #thanksgod #thanksmom #thanksgivingbreak #walk #walking #walkies #walkabout #walkinthewoods #walkforfreedom #energize #redbull,,,Photo,SG Crawlers,sgcrawlers,Dancing Crab 🦀,dancingcrabsg,The Good Makers Company,thegoodmakerscompany,Swimfast Aquatic Group,swimfast.sg,Singapore Children's Society,sgchildrensoc,Singapore Swimming Association,sg_swimming,the chilli crab people,clarkequay_sg_seafood,I Love Children,ilovechildrensg,KidsSTOP™ Singapore,kidsstopsg,Childhome Singapore,childhome.sg,ChildAid Singapore 2016,sgchildaid,Crate and Barrel Singapore,crateandbarrelsg,Swimaholic SG,swimaholic.sg,Eagles SwimSG,eagleswimsg,Chimichanga Little India,chimichangalittleindia,SG Craft Beer,sgcraftbeer,Aquatic Performance Swim Club,apsc.sg,X LAB PRO - Swimming (SG'pore),xlab_sg,Singapore Swimming Academy,sgswimacademy,,,1827377601813880653_3976936574,2022-03-23T02:53:12.842Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/Bkj9yL0nVWy/,https://www.instagram.com/helenlinpiano,helenlinpiano,5,0,"Photo shared by Helen Lin Piano PTE LTD 🇸🇬 on June 28, 2018 tagging @singaporepropertyrealtor, @singaporeschild, @expatssingapore, @thesingaporearchitect, @singaporeartbookfair, @realyogasg, @sgchildrensoc, @sing_arlington, @sgexpatsdeals, @asiapropertyriches, @halcyonhomessg, @expat_sg, @ultimateperformancesg, @singapore_real_estate_, and @sgsymphonyyouthchoir.",2018-06-28T08:39:44.000Z,,,,Photo,Singapore Property Realtor,singaporepropertyrealtor,Singapore's Child,singaporeschild,Expats Singapore,expatssingapore,The Singapore Architect,thesingaporearchitect,Singapore Art Book Fair,singaporeartbookfair,Real Yoga Singapore,realyogasg,Singapore Children's Society,sgchildrensoc,Arlington Children's Chorus,sing_arlington,Singapore Expats Deals,sgexpatsdeals,Asia Property Riches 🇸🇬 亚洲地产豪门,asiapropertyriches,Halcyon Homes Pte. Ltd.,halcyonhomessg,Expat SG,expat_sg,Ultimate Performance Singapore,ultimateperformancesg,Singapore Real Estate,singapore_real_estate_,Singapore Symphony Youth Choir,sgsymphonyyouthchoir,,,,,,,,,,,1811563204637971890_3976936574,2022-03-23T02:53:12.842Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BklsBMjnFJf/,https://www.instagram.com/thecoffeeroaster,thecoffeeroaster,75,2,"Photo by The Coffee Roaster in The Coffee Roaster with @aimee__goh, @angsweeheng, @thecoffeeroaster, @nus_singapore, @bloodyredprawn, and @sgchildrensoc.",2018-06-29T00:42:58.000Z,"[TCR Social] We welcome Singapore Children's Society to TCR for an amazing Barista Experience Workshop!

We hope to share our expertise and create Amazing Coffee Experiences!",The Coffee Roaster,255968172,Photo,Aimee Goh,aimee__goh,Ang Swee Heng,angsweeheng,The Coffee Roaster,thecoffeeroaster,National University of SG,nus_singapore,Evan,bloodyredprawn,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1812048021334807135_1020385746,2022-03-23T02:53:12.842Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BjBkW6XncTQ/,https://www.instagram.com/shiba_debi_hina,shiba_debi_hina,43,0,,2018-05-21T03:31:59.000Z,"Yes, I love you @kumanikumaru and @keiko_theshibainu ✨😆✨
🐕
おいっこ めいっこ こども だいすき 😃💕
🐕
#singaporechildrenssociety #shiba #shibainu #shibasg #shibalife #shibalove #shibaholics #shibaoftheday #dailyshiba #shibainsta #instashiba #inustagram #sgdogs #寄付 #サポーター #協力 #しば #柴 #しばいぬ #シバイヌ #柴男子 #柴犬大好き #柴犬マニア #しばすたぐらむ #わんだフォ #柴犬部 #pecoいぬ部 #柴北会 #いぬドル #collabペット部
@pecon_jp @shibashiba_official",Asia/Singapore,1603924046493678,Photo,Singapore Children's Society,sgchildrensoc,kumaniKUMARU,kumanikumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783866831591556304_3517137223,2022-03-23T02:53:12.842Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BiYrAVdH3Rk/,https://www.instagram.com/blancheeze,blancheeze,253,20,"Photo shared by Blanche Z | Singapore 🇸🇬 on May 04, 2018 tagging @sgig, @visit_singapore, @cliffton_jt, @yellowribbonsg, @todayweexplore, @youthopiasg, @sgchildrensoc, @fcba.community, @exploresingapore, @icecream, @eatbooksg, @fotd.hk, @top_singapore_restaurants, @foodinsider, @dessertinsider, @sgtoprestaurants, and @aurawellness.sg. May be an image of text that says 'lichety'.",2018-05-05T06:21:12.000Z,"🍦Lick for a sweet cause & gift-a-child! From now to 4 June 2018, @LicketySG will be gifting 1 ice cream to a child for every purchase made by a customer - all part of their #ProjectHAPPYSCOOP to raise awareness for ex-offenders' children!
.
This is in collaboration with ISCOS Singapore, Fairy God Parent Programme & Yellow Ribbon Singapore! So if you’re craving for sweets, why not share it with a child? 💕
.
.
.
.
.
.
.
#sgfood #sgfoodie #exsgcafes #starvingfoodseeker #jktfoodbang #thisisinsiderfood #exploresingapore #todayweexplore #tslmakan #burpple #8dayseat #dailyfoodfeed #thisisinsider #visitsingapore #singaporeinsiders #igfoodies #licketysg #yellowribbonsg #fairygodparents #eggwaffle #icecreamwaffle",,,Photo,Singapore Instagram | SGIG,sgig,VisitSingapore,visit_singapore,| Cliffton 朱 | 克利拂顿 | 🇸🇬🔪👨🏼‍🍳,cliffton_jt,Yellow Ribbon Singapore,yellowribbonsg,Youthopia.SG,youthopiasg,Singapore Children's Society,sgchildrensoc,Food Critics & Bloggers Aus,fcba.community,EXPLORE SINGAPORE,exploresingapore,🍦Ice Cream,icecream,The Official Eatbook Page,eatbooksg,Foods Of The Day - HK Foodie,fotd.hk,🇸🇬 Singapore's Top Restaurants,top_singapore_restaurants,Food Insider,foodinsider,Dessert Insider,dessertinsider,Singapore's Top Restaurants,sgtoprestaurants,Aura Wellness Singapore,aurawellness.sg,,,,,,,,,1772355592407446628_200126701,2022-03-23T02:53:12.842Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BiQr8Kgl4Fa/,https://www.instagram.com/wintersage_sg,wintersage_sg,23,2,,2018-05-02T03:55:27.000Z,It takes a lot of patience n love to want to work with kids ... this lot totally fit the bill!  We had a delightful n laughter filled class with the gang from the S’pore Children’s  Society on Monday baking blueberry pies with edible flowers - they really brought on the cheer! !#corporateteambuilding #Teambonding #teambuilding #baking #singaporechildrenssociety,Winter Sage,1352159574798211,Photo,Jing Ting Ong,x3jt,Singapore Children's Society,sgchildrensoc,J ✿,wwedibles.sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770107904009404762_3443306324,2022-03-23T02:53:12.842Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/Bh1PMAPglJH/,https://www.instagram.com/yeecharmaine,yeecharmaine,224,5,,2018-04-21T12:04:43.000Z,"Combining Comfort and a Cause? HELL YEAH! P.S for every pair of these shoes, @aldoshoes_sg gives 100% of proceeds to @sgchildrensoc 🙌🏻 •
•
•
•
#Aldosg #AldoMx #AldoGivesBack #AldoCrew",,,Photo,Singapore Children's Society,sgchildrensoc,ALDO Shoes Singapore,aldoshoes_sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762381624777003591_9031572,2022-03-23T02:53:12.842Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/Bg5Glh1H5to/,https://www.instagram.com/scs.bullyfree.sg,scs.bullyfree.sg,57,3,"Photo shared by Bully-Free@Children’s Society on March 28, 2018 tagging @sutdsg, @youngampsg, @singaporepoliceforce, @youthcorpssg, @kindnesssg, @touchcommunityservices, @sgchildrensoc, @mullenlowesg, @vox.44cc, @moesingapore, @touchcyberwellness, @southarea, @den_at_jyc, @betterinternetsg, @ec2.sg, @asingaporeanstudentmemepage, @socialservicesgconnect, and @girlguidessingapore.",2018-03-29T03:35:07.000Z,"“Never be bullied into silence. Never allow yourself to be made a victim.” - Tim Field.
.
It is saddening to see these bullying videos being highlighted in various platforms. Let’s raise awareness in making our environment #bullyfree
.
Tag this post.
Share this post. 
Comment on this post.
Make this post viral.
.
Rather than those painful and sad posts of people getting bullied.
.
Be the Change, Be Bully-Free. #bullyfreesg
.
#bethechange #bebullyfree #bullyfreesg #BullyfreeSG #InternetSafety #KindnessSg #Singapore #YouthSg #InstaSg #sgig #instasg #bully #bullysg #moe #help123 #help123sg #counselling #schoolsg #sgchildren #parentsg #momsg #parentingsg #childrensociety #primaryschool #secondaryschool",,,Photo,SUTD Singapore,sutdsg,𝗬𝗼𝘂𝗻𝗴 𝗔𝗠𝗣,youngampsg,Singapore Police Force,singaporepoliceforce,Youth Corps Singapore,youthcorpssg,Singapore Kindness Movement,kindnesssg,TOUCH Community Services,touchcommunityservices,Singapore Children's Society,sgchildrensoc,MullenLowe Singapore,mullenlowesg,VOX @ Children’s Society,vox.44cc,Ministry of Education (MOE),moesingapore,TOUCH Cyber Wellness,touchcyberwellness,"South Area, Singapore Scouts",southarea,DEN at JYC,den_at_jyc,betterinternetsg,betterinternetsg,ec2.sg,ec2.sg,,asingaporeanstudentmemepage,Social Service SG-Connect,socialservicesgconnect,Girl Guides Singapore,girlguidessingapore,,,,,1745455297807227752_1915307028,2022-03-23T02:53:12.842Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BgZEINZH0j2/,https://www.instagram.com/emcee.sharlyn,emcee.sharlyn,375,10,,2018-03-16T16:57:57.000Z,"Sometimes hosting is not just a mere show/gig.
It's an opportunity to rekindle relationships  through a worthy cause: 😊Thank u Singapore Children's Society for entrusting me with this important task again.
It felt warm & fuzzy when Chairman Mr Koh told me (while on stage)"" It's good to have you back again""
.
😊It's heartening to see DPM Teo Chee Hean again as the Patron of 1000E and 1000 Philanthropists for Children-in-need Programme ...and of coz his SO who was often amused with me
.
😊After having met many of the generous philanthropists at various events, friendships were forged. And to have Philanthropist Jason Tang got up frm his seat just to walk up and said ""Hi"" to me was such an honour. His humble demeanor is a virtue & reminder for myself.
.
😊 Meeting old friend/ ""comrade"" @keweitay & bouncing ideas off each other for betterment of our segments was always appreciated. We love what we do✌
.
.
.
.
#singaporechildrensociety #charity #instasg #eventsg #dpm #dpmteo #teocheehean #donation #worthycause #philanthropy #emceesharlyn #singaporeemcee #emceesg #sgemcee #livehost #femalehost #femaleemcee #emcees #emceesingapore #auction #silentauction #instawork #igersg #sgigers #singapore #potdsg #ootdsg",Fairmont Singapore,642296,Photo,TAY KEWEI 鄭可為,keweitay,Love Potion Singapore,lovepotionsingapore,Fairmont Singapore,fairmontsingapore,Jessicacindy,jessicacindy_official,Sharlyn l Emcee & Voice Coach,emcee.sharlyn,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736437287650019574_1369426319,2022-03-23T02:53:12.842Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BgGAGoBlJ9a/,https://www.instagram.com/thepropzcompany,thepropzcompany,15,1,"Photo shared by The Propz Company on March 08, 2018 tagging @sengkangeast, @chanbrotherstravel, @mandaiwildlifereserve, @safrasg, @wwfsg, @westgatesg, @punggolccyec, @filmschool, @sgchildrensoc, @botanic_garden2015, @safrapunggol, @safratampines, @northpointsg, and @southbeachavenuesg.",2018-03-09T07:17:12.000Z,"New range of ready 3D game props available. Popular for attracting and engaging the crowd in an event! 
Contact us for more details or check out our website for more thematic Propz.
Link in bio ☝️
.
#thepropzcompany #eyeongreen #gogreen #modify #upcycle #recycle
 #propsrental #propzcompany #propz #propsgonewild #propsgod #propsg #propshop #propstyling #props #eventsg #event #safaritheme  #safari #thematicprops #events #eventsg #3d #3dprops #shootinggame #thematicgames",,,Photo,Sengkang East,sengkangeast,Chan Brothers Travel,chanbrotherstravel,Mandai Wildlife Reserve,mandaiwildlifereserve,SAFRA Singapore,safrasg,WWF-Singapore,wwfsg,Westgate,westgatesg,The Punggol CC Youth Club,punggolccyec,Film School,filmschool,Singapore Children's Society,sgchildrensoc,Singapore Botanic Gardens,botanic_garden2015,𝐒𝐀𝐅𝐑𝐀 𝐏𝐮𝐧𝐠𝐠𝐨𝐥,safrapunggol,SAFRA Tampines,safratampines,Northpoint City,northpointsg,South Beach Avenue Singapore,southbeachavenuesg,,,,,,,,,,,,,1731071562063585114_1564512063,2022-03-23T02:53:13.350Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/Bf0alLBjMbq/,https://www.instagram.com/jonclosure,jonclosure,11,4,"Photo shared by JonL on March 02, 2018 tagging @sgchildrensoc, and @scs.bullyfree.sg.",2018-03-02T11:22:14.000Z,"Though it's not all about bullying, but here's some insightful sharing on youth.. #youthatrisk #childrenatrisk #framework #bullying #drugabuse #mentalhealth #awareness",,,Photo,Singapore Children's Society,sgchildrensoc,Bully-Free@Children’s Society,scs.bullyfree.sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726121460856833770_246555545,2022-03-23T02:53:13.350Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BfyUxVNnzEH/,https://www.instagram.com/silvanasfoundation,silvanasfoundation,27,0,"Photo by Silvana S. Foundation in Asia/Singapore with @noahsarknaturalanimalshelter, @sgchildrensoc, @jadaartgallery, and @ocbcbank. May be an image of text that says 'Wier and tu en A TRIBUTE TO SILVANA SUTANTO THANK YOU'.",2018-03-01T15:52:59.000Z,"We would like to thank @ocbcbank, @jadaartgallery, @noahsarknaturalanimalshelter and @sgchildrensoc, and all family, friends and supprters for their efforts in the past 6 months to make the #wildandfree exhibition a success!

Follow us for updates on upcoming events! 
#SilvanasFoundation #photographyexhibition #ocbc #wildandfree #singaporecharity #jadaartgallery",Asia/Singapore,1603924046493678,Photo,Noah's Ark (NANAS),noahsarknaturalanimalshelter,Singapore Children's Society,sgchildrensoc,Jada Art Gallery,jadaartgallery,OCBC Bank,ocbcbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725532958198018311_558960789,2022-03-23T02:53:13.350Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BfGWp3dD94X/,https://www.instagram.com/jonclosure,jonclosure,15,2,"Photo shared by JonL on February 12, 2018 tagging @mjrcabin, @sgchildrensoc, and @scs.bullyfree.sg.",2018-02-12T14:02:52.000Z,"In support of Singapore Children's Society campaign against bullying.. 1 in every 9 children was a victim of cyber bullying. This valentines day, spread the love to children at risk too! #sgchildrensoc65 #singaporechildrensociety #bullying #bullyfreesg #bullyfreezone #childfriendlyzone #cyberbullying",,,Photo,MJRCABIN,mjrcabin,Singapore Children's Society,sgchildrensoc,Bully-Free@Children’s Society,scs.bullyfree.sg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713156342326222359_246555545,2022-03-23T02:53:13.350Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BfKMmO6HOn1/,https://www.instagram.com/silvanasfoundation,silvanasfoundation,28,0,"Photo by Silvana S. Foundation in orchardgateway with @orchardgatewaysg, @noahsarknaturalanimalshelter, @sgchildrensoc, @jadaartgallery, and @ocbcbank.",2018-02-14T01:51:57.000Z,"“If you are feeling warm today, it’s from all the love I’m sending your way.” Happy Valentine’s Day to you and your loved ones from all of us at Silvana S. Foundation. #vday2018 #happyvalentinesday #wildandfree",orchardgateway,262960791,Photo,orchardgateway,orchardgatewaysg,Noah's Ark (NANAS),noahsarknaturalanimalshelter,Singapore Children's Society,sgchildrensoc,Jada Art Gallery,jadaartgallery,OCBC Bank,ocbcbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714238012073503221_558960789,2022-03-23T02:53:13.350Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/Be2Tzb7lQN5/,https://www.instagram.com/kidscrafter,kidscrafter,89,6,"Photo shared by KIDSCRAFTER on February 06, 2018 tagging @sgchildrensoc.",2018-02-06T08:30:06.000Z,"This festive season, we are giving back to society! Since our launch last year, we have received much love from everyone - whether it's from our valued customers or brand reps. We feel very, very blessed which is why we have decided to share the happiness!
.
Our Petite Hearts Print Sleeveless Dress in Candy Red has been very well-loved by all of you and it has been our all-time best seller. In the spirit of a giving heart, we have decided that for every piece of this dress sold from 6 February 2018 to 8 March 2018, $10 will be donated to Singapore Children's Society. Customers who bought this dress will also receive a Thank You card specially drawn by the beneficiaries of Children's Society.
.
Established in 1952, Singapore Children’s Society is a voluntary welfare organisation with a mission to protect and nurture children, youth and families in need regardless of their background. We hope to raise as much money as we can to give them a big red packet this year.
.
At Kidscrafter, we always believe that price should not affect the quality of a child's wellbeing. With this fundraiser, we hope to do a little to improve their quality of wellbeing.
.
On our part, Kidscrafter will also be providing free local shipping with no minimum purchase. Don’t worry, we have worked it out with our courier to ensure your parcel of happiness will definitely reach you in 2 days’ time. We hope you will share our giving spirit this festive season. Be the heart that gives. Share the happiness.
.
Our sincere thank you for all your generosity.
.
*Only applicable for purchases made online.",,,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708640206201357177_4979849018,2022-03-23T02:53:13.350Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BektLZjne43/,https://www.instagram.com/silvanasfoundation,silvanasfoundation,46,2,"Photo by Silvana S. Foundation in orchardgateway with @valvalcheah, @noahsarknaturalanimalshelter, @sgchildrensoc, @jadaartgallery, @henny_scott, and @ocbcbank.",2018-01-30T12:25:30.000Z,"#Repost @jadaartgallery (@get_repost)
・・・
Thank you for visiting the Wild & Free exhibition dear @henny_scott and friends ♥️ Wild & Free is presented by #OCBCBank and organised by #silvanasfoundation + #jadaartgallery featuring works by #awardwinningphotographer #silvanasutantophotography 🎨 Exhibition runs from 14 September 2017 - 28 February 2018 at  277 Orchard Road, orchardgateway Premier Centre, Singapore 238858

Proceeds from the sale of the photographs goes towards 2 charities @noahsarknaturalanimalshelter @sgchildrensoc 
#wildlifephotography  #silvanasfoundation
#singaporechildrensociety 
#noahsarksg 
http://www.jadaart.sg/exhibitions-silvana.php",orchardgateway,262960791,Photo,Valerie Cheah,valvalcheah,Noah's Ark (NANAS),noahsarknaturalanimalshelter,Singapore Children's Society,sgchildrensoc,Jada Art Gallery,jadaartgallery,Henny Scott,henny_scott,OCBC Bank,ocbcbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703685254501232183_558960789,2022-03-23T02:53:13.351Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BeknN6aAzya/,https://www.instagram.com/socialservicesgconnect,socialservicesgconnect,11,1,"Photo shared by Social Service SG-Connect on January 30, 2018 tagging @sgchildrensoc, and @vox.44cc.",2018-01-30T11:33:25.000Z,"Don't say bojio! $20 for grab!
Volunteers needed!

#Socialservicesgconnect
#Socialservicesg
#linkusup 
#momsg #caregiversg #igsg #instasg #singaporechildrensociety #research #families #resilience #ntucvouchers",,,Photo,Singapore Children's Society,sgchildrensoc,VOX @ Children’s Society,vox.44cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1703659038933466266_6459409828,2022-03-23T02:53:13.351Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BecCp7djxrs/,https://www.instagram.com/socialservicesgconnect,socialservicesgconnect,15,3,"Photo shared by Social Service SG-Connect on January 26, 2018 tagging @touchcommunityservices, @sgchildrensoc, @scs.bullyfree.sg, @ec2.sg, and @carecornersg.",2018-01-27T03:40:00.000Z,"We heard you...
Some days are tougher.
Its Saturday! Have a break 😊
Some resources can be found in the comment

#Socialservicesgconnect
#socialservicesg
#linkusup

#helpisavailable #igsg #instasg #singapore #help123sg #counselling #bullyfreesg #cyberwellnesssg",,,Photo,TOUCH Community Services,touchcommunityservices,Singapore Children's Society,sgchildrensoc,Bully-Free@Children’s Society,scs.bullyfree.sg,ec2.sg,ec2.sg,Care Corner Singapore,carecornersg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1701246436677458668_6459409828,2022-03-23T02:53:13.351Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BdJyccHlExb/,https://www.instagram.com/marchyho,marchyho,39,3,Photo by Marchy Ho in Universal Studios Singapore with @sgchildrensoc.,2017-12-26T05:00:38.000Z,Happy Boxing Day with the kids 😍,Universal Studios Singapore,123364945010476,Photo,Singapore Children's Society,sgchildrensoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678094192835054683_2655559,2022-03-23T02:53:13.351Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BbyO5hFlxXJ/,https://www.instagram.com/officialalexandrew,officialalexandrew,345,0,"Photo by 𝗔𝗹𝗲𝘅 𝗔𝗻𝗱𝗿𝗲𝘄 in Singapore Children's Society with @sgchildrensoc, and @shangrila.sano. May be an image of one or more people and indoor.",2017-11-22T04:56:06.000Z,#sgchildrensoc #sgchildrensociety,Singapore Children's Society,1034086151,Photo,Singapore Children's Society,sgchildrensoc,𝓑𝓾𝓽𝓽𝓮𝓻𝓯𝓵𝔂,shangrila.sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653449538386990537_525369309,2022-03-23T02:53:13.351Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BbqmwysBv_x/,https://www.instagram.com/kextay,kextay,447,1,,2017-11-19T05:50:42.000Z,Swipe to see our dear President looking at me lovingly.. 😅 #imsureshewassmilingatme,,,Photo,serena chen,serenachenyi,Shangri-La Singapore,shangrilasg,Singapore Children's Society,sgchildrensoc,Halimah Yacob,halimahyacob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651302692112760817_1203272,2022-03-23T02:53:13.351Z,https://www.instagram.com/sgchildrensoc,,,,,,,
https://www.instagram.com/p/BbnvGSUh-x_/,https://www.instagram.com/angeliqueteo,angeliqueteo,1433,54,"Photo by Angelique Nicolette Teo in Lucha Loco  - Mexican Cocina Y Bar with @bjornshen, @sam_aisbett, @luchaloco, @artichoke_sg, @sgchildrensoc, @birdbirdsg, and @chefsamaisbett.",2017-11-18T03:05:49.000Z,"Always a first time for something - judging a taco competition!

Six chefs from across the island battled it out with their own creations and Sam Aisbett (from Whitegrass) walked away with top points!! Bjorn Shen sold the most tacos!!! So much fun! Thanks @luchaloco for including me in this!

All proceeds from the sales of the tacos will go to the Singapore Children's Society ❤",Lucha Loco  - Mexican Cocina Y Bar,38786364,Photo,Bjorn Shen | Singapore Chef,bjornshen,Sam Aisbett,sam_aisbett,Lucha Loco • Cocina Y Bar,luchaloco,Artichoke Singapore,artichoke_sg,Singapore Children's Society,sgchildrensoc,BirdBird Singapore,birdbirdsg,Chef Sam Aisbett,chefsamaisbett,,,,,,,,,,,,,,,,,,,,,,,,,,,1650494928629263487_9041673,2022-03-23T02:53:14.044Z,https://www.instagram.com/sgchildrensoc,,,,,,,
